date,monthly anomaly,monthly unc.,annual anomaly,annual unc.,five-year anomaly,five-year unc.,ten-year anomaly,ten-year unc.,twenty-year anomaly,twenty-year unc.
1997/02/01,0.344,0.054,0.301,0.046,0.364,0.040,0.325,0.039,0.360,0.036
1997/03/01,0.421,0.056,0.327,0.046,0.365,0.041,0.328,0.039,0.362,0.036
1997/04/01,0.359,0.056,0.363,0.046,0.364,0.041,0.331,0.039,0.364,0.036
1997/05/01,0.289,0.056,0.393,0.045,0.363,0.041,0.333,0.039,0.365,0.036
1997/06/01,0.464,0.056,0.414,0.045,0.364,0.041,0.335,0.039,0.366,0.036
1997/07/01,0.323,0.060,0.434,0.046,0.362,0.041,0.339,0.039,0.367,0.036
1997/08/01,0.374,0.060,0.473,0.046,0.360,0.041,0.342,0.039,0.368,0.036
1997/09/01,0.449,0.058,0.481,0.046,0.361,0.041,0.347,0.039,0.369,0.036
1997/10/01,0.561,0.058,0.502,0.046,0.364,0.041,0.351,0.040,0.370,0.036
1997/11/01,0.563,0.053,0.526,0.047,0.365,0.041,0.355,0.040,0.371,0.036
1997/12/01,0.565,0.054,0.538,0.047,0.365,0.041,0.357,0.040,0.371,0.036
1998/01/01,0.537,0.058,0.563,0.048,0.363,0.041,0.359,0.040,0.370,0.037
1998/02/01,0.810,0.058,0.583,0.048,0.362,0.041,0.361,0.040,0.370,0.037
1998/03/01,0.519,0.061,0.574,0.048,0.363,0.042,0.363,0.040,0.371,0.037
1998/04/01,0.605,0.061,0.560,0.048,0.360,0.042,0.366,0.040,0.372,0.037
1998/05/01,0.578,0.062,0.538,0.049,0.359,0.042,0.369,0.040,0.372,0.037
1998/06/01,0.603,0.067,0.532,0.050,0.359,0.042,0.371,0.040,0.373,0.037
1998/07/01,0.633,0.059,0.521,0.050,0.363,0.042,0.373,0.040,0.374,0.037
1998/08/01,0.612,0.059,0.501,0.050,0.363,0.042,0.377,0.040,0.374,0.037
1998/09/01,0.343,0.061,0.477,0.051,0.368,0.042,0.380,0.040,0.375,0.037
1998/10/01,0.388,0.063,0.451,0.051,0.373,0.042,0.384,0.040,0.376,0.037
1998/11/01,0.303,0.065,0.420,0.051,0.378,0.042,0.388,0.041,0.378,0.037
1998/12/01,0.489,0.063,0.393,0.051,0.383,0.042,0.392,0.041,0.379,0.037
1999/01/01,0.404,0.061,0.360,0.051,0.387,0.043,0.395,0.041,0.381,0.037
1999/02/01,0.568,0.061,0.327,0.051,0.388,0.043,0.401,0.041,0.383,0.037
1999/03/01,0.239,0.069,0.322,0.051,0.393,0.043,0.403,0.041,0.384,0.038
1999/04/01,0.288,0.061,0.314,0.051,0.398,0.043,0.405,0.041,0.385,0.038
1999/05/01,0.207,0.061,0.312,0.051,0.405,0.043,0.405,0.041,0.387,0.038
1999/06/01,0.272,0.065,0.305,0.051,0.409,0.043,0.405,0.041,0.390,0.038
1999/07/01,0.242,0.062,0.293,0.050,0.416,0.043,0.405,0.041,0.391,0.038
1999/08/01,0.214,0.059,0.285,0.050,0.422,0.043,0.407,0.041,0.393,0.038
1999/09/01,0.283,0.059,0.299,0.050,0.427,0.043,0.409,0.041,0.395,0.038
1999/10/01,0.298,0.060,0.315,0.050,0.431,0.043,0.410,0.041,0.396,0.038
1999/11/01,0.277,0.060,0.323,0.050,0.434,0.043,0.413,0.041,0.398,0.038
1999/12/01,0.405,0.058,0.326,0.050,0.433,0.044,0.414,0.041,0.399,0.038
2000/01/01,0.255,0.057,0.329,0.050,0.437,0.044,0.415,0.041,0.400,0.038
2000/02/01,0.471,0.058,0.341,0.050,0.438,0.044,0.415,0.041,0.401,0.038
2000/03/01,0.409,0.061,0.343,0.050,0.438,0.044,0.417,0.041,0.402,0.038
2000/04/01,0.484,0.068,0.335,0.051,0.437,0.044,0.420,0.041,0.404,0.038
2000/05/01,0.302,0.061,0.331,0.051,0.435,0.044,0.423,0.042,0.405,0.038
2000/06/01,0.313,0.064,0.317,0.051,0.432,0.044,0.425,0.042,0.406,0.038
2000/07/01,0.268,0.062,0.331,0.051,0.435,0.044,0.426,0.042,0.408,0.039
2000/08/01,0.367,0.064,0.325,0.051,0.431,0.044,0.427,0.042,0.409,0.039
2000/09/01,0.299,0.062,0.337,0.052,0.431,0.044,0.430,0.042,0.410,0.039
2000/10/01,0.208,0.070,0.341,0.052,0.429,0.044,0.432,0.042,0.411,0.039
2000/11/01,0.232,0.061,0.355,0.052,0.427,0.044,0.434,0.042,0.412,0.039
2000/12/01,0.239,0.059,0.367,0.052,0.424,0.044,0.437,0.042,0.412,0.039
2001/01/01,0.422,0.060,0.385,0.052,0.421,0.044,0.440,0.042,0.412,0.039
2001/02/01,0.392,0.061,0.389,0.051,0.419,0.044,0.442,0.042,0.412,0.039
2001/03/01,0.557,0.061,0.400,0.052,0.422,0.044,0.444,0.042,0.413,0.039
2001/04/01,0.526,0.065,0.420,0.051,0.426,0.044,0.446,0.042,0.413,0.039
2001/05/01,0.474,0.065,0.451,0.051,0.428,0.044,0.447,0.042,0.414,0.039
2001/06/01,0.460,0.060,0.475,0.051,0.432,0.044,0.450,0.042,0.414,0.039
2001/07/01,0.481,0.059,0.500,0.051,0.435,0.044,0.452,0.042,0.415,0.039
2001/08/01,0.410,0.062,0.527,0.051,0.437,0.044,0.454,0.042,0.417,0.039
2001/09/01,0.437,0.065,0.543,0.051,0.442,0.044,0.457,0.042,0.418,0.039
2001/10/01,0.442,0.061,0.544,0.050,0.446,0.044,0.461,0.042,0.419,0.039
2001/11/01,0.613,0.062,0.547,0.050,0.447,0.044,0.463,0.042,0.419,0.039
2001/12/01,0.518,0.060,0.544,0.050,0.448,0.044,0.466,0.042,0.420,0.040
2002/01/01,0.732,0.061,0.546,0.050,0.448,0.044,0.471,0.042,0.420,0.040
2002/02/01,0.707,0.058,0.549,0.050,0.451,0.044,0.474,0.042,0.420,0.040
2002/03/01,0.752,0.059,0.553,0.049,0.453,0.044,0.475,0.042,0.420,0.040
2002/04/01,0.543,0.062,0.556,0.049,0.457,0.044,0.477,0.043,0.422,0.040
2002/05/01,0.509,0.059,0.543,0.049,0.462,0.044,0.480,0.043,0.424,0.040
2002/06/01,0.420,0.056,0.532,0.049,0.463,0.044,0.480,0.043,0.425,0.040
2002/07/01,0.507,0.058,0.528,0.049,0.469,0.044,0.481,0.043,0.427,0.040
2002/08/01,0.445,0.057,0.516,0.049,0.470,0.044,0.482,0.043,0.429,0.040
2002/09/01,0.481,0.058,0.498,0.049,0.474,0.044,0.482,0.043,0.432,0.040
2002/10/01,0.477,0.059,0.494,0.049,0.477,0.044,0.481,0.043,0.434,0.040
2002/11/01,0.463,0.060,0.492,0.049,0.481,0.044,0.480,0.043,0.437,0.040
2002/12/01,0.389,0.056,0.491,0.049,0.485,0.044,0.478,0.043,0.438,0.040
2003/01/01,0.680,0.058,0.486,0.049,0.489,0.044,0.476,0.043,0.439,0.040
2003/02/01,0.569,0.057,0.492,0.049,0.492,0.044,0.471,0.043,0.440,0.040
2003/03/01,0.532,0.060,0.495,0.049,0.496,0.044,0.472,0.043,0.441,0.040
2003/04/01,0.498,0.061,0.505,0.049,0.504,0.044,0.471,0.043,0.442,0.040
2003/05/01,0.476,0.063,0.504,0.049,0.510,0.044,0.470,0.043,0.444,0.040
2003/06/01,0.411,0.061,0.529,0.049,0.516,0.044,0.468,0.043,0.445,0.040
2003/07/01,0.451,0.059,0.521,0.049,0.517,0.044,0.466,0.043,0.447,0.040
2003/08/01,0.514,0.057,0.531,0.049,0.521,0.044,0.465,0.043,0.449,0.040
2003/09/01,0.514,0.062,0.534,0.049,0.520,0.044,0.465,0.043,0.451,0.040
2003/10/01,0.604,0.059,0.536,0.049,0.519,0.044,0.467,0.043,0.453,0.040
2003/11/01,0.442,0.058,0.520,0.049,0.517,0.044,0.469,0.043,0.456,0.040
2003/12/01,0.700,0.058,0.512,0.049,0.518,0.044,0.468,0.043,0.457,0.040
2004/01/01,0.576,0.055,0.496,0.048,0.517,0.044,0.470,0.043,0.459,0.041
2004/02/01,0.692,0.057,0.484,0.048,0.520,0.044,0.469,0.043,0.461,0.041
2004/03/01,0.564,0.058,0.476,0.048,0.521,0.044,0.471,0.043,0.462,0.041
2004/04/01,0.528,0.064,0.467,0.047,0.523,0.044,0.473,0.043,0.464,0.041
2004/05/01,0.281,0.057,0.483,0.047,0.521,0.044,0.475,0.043,0.466,0.041
2004/06/01,0.320,0.054,0.460,0.047,0.524,0.044,0.478,0.043,0.467,0.041
2004/07/01,0.250,0.055,0.465,0.047,0.527,0.044,0.481,0.043,0.468,0.041
2004/08/01,0.377,0.053,0.449,0.047,0.525,0.044,0.484,0.043,0.471,0.041
2004/09/01,0.411,0.054,0.458,0.047,0.523,0.044,0.486,0.043,0.473,0.041
2004/10/01,0.503,0.054,0.471,0.047,0.524,0.044,0.488,0.043,0.474,0.041
2004/11/01,0.625,0.055,0.492,0.047,0.525,0.044,0.490,0.043,0.474,0.041
2004/12/01,0.434,0.056,0.512,0.048,0.526,0.044,0.492,0.043,0.476,0.041
2005/01/01,0.630,0.055,0.534,0.048,0.526,0.044,0.495,0.043,0.477,0.041
2005/02/01,0.499,0.056,0.544,0.048,0.526,0.044,0.497,0.043,0.478,0.041
2005/03/01,0.675,0.058,0.559,0.048,0.525,0.044,0.500,0.043,0.480,0.041
2005/04/01,0.679,0.061,0.571,0.049,0.525,0.044,0.503,0.043,0.481,0.041
2005/05/01,0.535,0.059,0.570,0.049,0.525,0.043,0.506,0.043,0.483,0.041
2005/06/01,0.557,0.060,0.583,0.049,0.525,0.043,0.508,0.043,0.485,0.041
2005/07/01,0.524,0.057,0.570,0.049,0.517,0.043,0.510,0.042,0.486,0.041
2005/08/01,0.493,0.056,0.580,0.049,0.512,0.043,0.512,0.042,0.487,0.041
2005/09/01,0.587,0.058,0.567,0.049,0.514,0.043,0.513,0.042,0.489,0.041
2005/10/01,0.648,0.058,0.548,0.048,0.513,0.043,0.516,0.042,0.492,0.041
2005/11/01,0.611,0.058,0.534,0.048,0.512,0.043,0.519,0.042,0.494,0.041
2005/12/01,0.599,0.055,0.532,0.048,0.511,0.043,0.520,0.042,0.497,0.041
2006/01/01,0.465,0.057,0.524,0.048,0.512,0.043,0.520,0.042,0.500,0.041
2006/02/01,0.623,0.057,0.532,0.048,0.510,0.043,0.520,0.042,0.503,0.041
2006/03/01,0.523,0.058,0.522,0.048,0.508,0.043,0.519,0.042,0.507,0.041
2006/04/01,0.447,0.054,0.515,0.048,0.508,0.043,0.520,0.042,0.510,0.041
2006/05/01,0.367,0.056,0.508,0.048,0.509,0.043,0.519,0.042,0.513,0.041
2006/06/01,0.530,0.053,0.516,0.048,0.505,0.043,0.520,0.042,0.515,0.041
2006/07/01,0.430,0.057,0.551,0.048,0.504,0.043,0.521,0.042,0.517,0.041
2006/08/01,0.591,0.061,0.551,0.047,0.501,0.043,0.522,0.042,0.519,0.041
2006/09/01,0.472,0.056,0.555,0.047,0.499,0.043,0.523,0.042,0.522,0.042
2006/10/01,0.557,0.055,0.572,0.047,0.499,0.043,0.523,0.042,0.524,0.042
2006/11/01,0.533,0.056,0.587,0.046,0.503,0.043,0.521,0.042,0.526,0.042
2006/12/01,0.688,0.058,0.582,0.046,0.507,0.043,0.521,0.042,0.528,0.042
2007/01/01,0.892,0.056,0.588,0.046,0.513,0.043,0.518,0.042,0.530,0.042
2007/02/01,0.617,0.051,0.577,0.045,0.516,0.043,0.515,0.042,0.532,0.042
2007/03/01,0.576,0.058,0.572,0.045,0.519,0.043,0.512,0.042,0.535,0.042
2007/04/01,0.647,0.053,0.567,0.045,0.519,0.043,0.513,0.042,0.537,0.042
2007/05/01,0.540,0.051,0.559,0.045,0.518,0.043,0.514,0.042,0.539,0.042
2007/06/01,0.481,0.049,0.534,0.045,0.521,0.043,0.515,0.042,0.539,0.042
2007/07/01,0.502,0.054,0.477,0.045,0.522,0.043,0.515,0.042,0.541,0.042
2007/08/01,0.448,0.052,0.448,0.045,0.525,0.043,0.516,0.042,0.542,0.042
2007/09/01,0.422,0.053,0.454,0.045,0.527,0.043,0.516,0.042,0.543,0.042
2007/10/01,0.491,0.055,0.438,0.045,0.528,0.043,0.518,0.042,0.543,0.042
2007/11/01,0.436,0.053,0.426,0.045,0.530,0.043,0.519,0.042,0.543,0.042
2007/12/01,0.387,0.055,0.419,0.045,0.531,0.042,0.519,0.042,0.544,0.042
2008/01/01,0.208,0.054,0.417,0.045,0.531,0.042,0.518,0.042,0.544,0.042
2008/02/01,0.275,0.055,0.412,0.045,0.532,0.042,0.518,0.042,0.544,0.042
2008/03/01,0.643,0.058,0.413,0.045,0.530,0.042,0.518,0.042,0.544,0.042
2008/04/01,0.459,0.054,0.419,0.045,0.528,0.042,0.518,0.042,0.545,0.042
2008/05/01,0.402,0.052,0.427,0.045,0.528,0.042,0.519,0.042,0.545,0.042
2008/06/01,0.393,0.052,0.430,0.045,0.525,0.042,0.520,0.042,0.546,0.042
2008/07/01,0.472,0.049,0.460,0.045,0.524,0.042,0.521,0.042,0.545,0.042
2008/08/01,0.387,0.051,0.477,0.045,0.520,0.042,0.521,0.042,0.546,0.042
2008/09/01,0.439,0.050,0.461,0.045,0.519,0.042,0.522,0.042,0.547,0.042
2008/10/01,0.561,0.050,0.468,0.045,0.521,0.042,0.521,0.042,0.548,0.042
2008/11/01,0.531,0.053,0.476,0.045,0.522,0.042,0.523,0.042,0.549,0.042
2008/12/01,0.427,0.055,0.492,0.045,0.522,0.042,0.523,0.042,0.550,0.042
2009/01/01,0.566,0.054,0.504,0.045,0.524,0.042,0.523,0.042,0.552,0.042
2009/02/01,0.478,0.055,0.518,0.045,0.525,0.042,0.520,0.042,0.553,0.042
2009/03/01,0.457,0.058,0.527,0.045,0.524,0.042,0.521,0.042,0.556,0.042
2009/04/01,0.535,0.055,0.524,0.045,0.523,0.042,0.523,0.042,0.559,0.042
2009/05/01,0.501,0.054,0.529,0.045,0.521,0.042,0.526,0.042,0.561,0.042
2009/06/01,0.585,0.053,0.541,0.045,0.518,0.042,0.529,0.042,0.562,0.042
2009/07/01,0.615,0.051,0.550,0.046,0.509,0.042,0.531,0.042,0.564,0.042
2009/08/01,0.553,0.050,0.570,0.046,0.505,0.042,0.534,0.042,0.567,0.042
2009/09/01,0.555,0.051,0.597,0.045,0.502,0.042,0.536,0.042,0.568,0.042
2009/10/01,0.525,0.052,0.617,0.045,0.502,0.042,0.537,0.042,NaN,NaN
2009/11/01,0.583,0.055,0.629,0.045,0.503,0.042,0.536,0.042,NaN,NaN
2009/12/01,0.579,0.059,0.629,0.046,0.504,0.042,0.538,0.042,NaN,NaN
2010/01/01,0.674,0.055,0.624,0.046,0.504,0.042,0.539,0.042,NaN,NaN
2010/02/01,0.717,0.056,0.622,0.046,0.506,0.042,0.542,0.042,NaN,NaN
2010/03/01,0.780,0.058,0.614,0.045,0.508,0.042,0.542,0.042,NaN,NaN
2010/04/01,0.768,0.058,0.617,0.046,0.510,0.042,0.542,0.042,NaN,NaN
2010/05/01,0.652,0.052,0.619,0.046,0.513,0.042,0.544,0.042,NaN,NaN
2010/06/01,0.581,0.054,0.603,0.046,0.514,0.042,0.545,0.042,NaN,NaN
2010/07/01,0.557,0.049,0.581,0.046,0.520,0.042,0.546,0.042,NaN,NaN
2010/08/01,0.533,0.051,0.554,0.046,0.525,0.042,0.548,0.042,NaN,NaN
2010/09/01,0.458,0.053,0.526,0.046,0.523,0.042,0.549,0.042,NaN,NaN
2010/10/01,0.561,0.053,0.508,0.046,0.523,0.042,0.551,0.042,NaN,NaN
2010/11/01,0.602,0.057,0.490,0.046,0.525,0.042,0.553,0.042,NaN,NaN
2010/12/01,0.392,0.061,0.485,0.046,0.528,0.042,0.557,0.042,NaN,NaN
2011/01/01,0.405,0.055,0.489,0.046,0.529,0.042,0.561,0.042,NaN,NaN
2011/02/01,0.396,0.054,0.495,0.046,0.533,0.042,0.565,0.042,NaN,NaN
2011/03/01,0.446,0.055,0.495,0.046,0.535,0.042,0.570,0.042,NaN,NaN
2011/04/01,0.553,0.059,0.490,0.046,0.535,0.042,0.574,0.042,NaN,NaN
2011/05/01,0.436,0.058,0.473,0.046,0.538,0.042,0.578,0.042,NaN,NaN
2011/06/01,0.518,0.054,0.481,0.046,0.541,0.043,0.580,0.042,NaN,NaN
2011/07/01,0.601,0.055,0.475,0.046,0.541,0.043,0.582,0.042,NaN,NaN
2011/08/01,0.609,0.056,0.473,0.046,0.539,0.043,0.584,0.042,NaN,NaN
2011/09/01,0.450,0.052,0.472,0.046,0.543,0.043,0.586,0.042,NaN,NaN
2011/10/01,0.502,0.054,0.477,0.046,0.546,0.043,0.587,0.042,NaN,NaN
2011/11/01,0.406,0.055,0.493,0.046,0.550,0.043,0.588,0.042,NaN,NaN
2011/12/01,0.482,0.061,0.497,0.046,0.550,0.043,0.589,0.042,NaN,NaN
2012/01/01,0.342,0.059,0.487,0.046,0.549,0.043,0.589,0.042,NaN,NaN
2012/02/01,0.371,0.054,0.481,0.046,0.552,0.043,0.591,0.042,NaN,NaN
2012/03/01,0.434,0.063,0.490,0.046,0.554,0.043,0.595,0.042,NaN,NaN
2012/04/01,0.615,0.058,0.502,0.046,0.556,0.043,0.596,0.042,NaN,NaN
2012/05/01,0.620,0.056,0.519,0.046,0.554,0.043,0.598,0.042,NaN,NaN
2012/06/01,0.566,0.057,0.512,0.046,0.556,0.043,0.599,0.042,NaN,NaN
2012/07/01,0.487,0.055,0.533,0.046,0.557,0.043,0.601,0.042,NaN,NaN
2012/08/01,0.538,0.055,0.550,0.046,0.558,0.043,0.603,0.042,NaN,NaN
2012/09/01,0.561,0.050,0.557,0.046,0.557,0.043,0.604,0.042,NaN,NaN
2012/10/01,0.639,0.058,0.546,0.046,0.556,0.043,0.606,0.042,NaN,NaN
2012/11/01,0.607,0.061,0.539,0.046,0.557,0.043,0.607,0.042,NaN,NaN
2012/12/01,0.404,0.066,0.539,0.046,0.559,0.043,0.609,0.042,NaN,NaN
2013/01/01,0.596,0.058,0.543,0.047,0.561,0.043,0.613,0.042,NaN,NaN
2013/02/01,0.566,0.054,0.547,0.047,0.563,0.043,0.616,0.042,NaN,NaN
2013/03/01,0.522,0.058,0.550,0.048,0.568,0.043,0.617,0.042,NaN,NaN
2013/04/01,0.483,0.072,0.541,0.047,0.574,0.043,0.619,0.042,NaN,NaN
2013/05/01,0.534,0.059,0.549,0.047,0.578,0.043,0.621,0.043,NaN,NaN
2013/06/01,0.574,0.058,0.566,0.047,0.588,0.043,0.623,0.043,NaN,NaN
2013/07/01,0.530,0.055,0.567,0.047,0.598,0.043,0.625,0.043,NaN,NaN
2013/08/01,0.591,0.057,0.550,0.048,0.610,0.043,0.626,0.043,NaN,NaN
2013/09/01,0.587,0.054,0.561,0.048,0.621,0.043,0.628,0.043,NaN,NaN
2013/10/01,0.530,0.055,0.583,0.048,0.628,0.043,0.629,0.043,NaN,NaN
2013/11/01,0.706,0.060,0.598,0.048,0.634,0.043,0.630,0.043,NaN,NaN
2013/12/01,0.606,0.065,0.602,0.048,0.638,0.043,0.633,0.043,NaN,NaN
2014/01/01,0.614,0.063,0.602,0.048,0.640,0.043,0.635,0.043,NaN,NaN
2014/02/01,0.359,0.058,0.613,0.048,0.644,0.043,0.637,0.043,NaN,NaN
2014/03/01,0.650,0.062,0.619,0.048,0.648,0.043,0.642,0.043,NaN,NaN
2014/04/01,0.756,0.064,0.629,0.048,0.651,0.043,0.644,0.043,NaN,NaN
2014/05/01,0.710,0.059,0.613,0.048,0.656,0.043,0.646,0.043,NaN,NaN
2014/06/01,0.621,0.056,0.619,0.048,0.660,0.043,0.647,0.043,NaN,NaN
2014/07/01,0.532,0.054,0.628,0.048,0.668,0.044,0.648,0.043,NaN,NaN
2014/08/01,0.724,0.056,0.662,0.048,0.678,0.044,0.650,0.043,NaN,NaN
2014/09/01,0.660,0.053,0.671,0.047,0.687,0.044,0.651,0.043,NaN,NaN
2014/10/01,0.649,0.054,0.665,0.047,0.690,0.044,NaN,NaN,NaN,NaN
2014/11/01,0.505,0.060,0.665,0.047,0.693,0.044,NaN,NaN,NaN,NaN
2014/12/01,0.680,0.058,0.672,0.047,0.694,0.044,NaN,NaN,NaN,NaN
2015/01/01,0.731,0.060,0.681,0.047,0.697,0.044,NaN,NaN,NaN,NaN
2015/02/01,0.763,0.058,0.680,0.047,0.700,0.044,NaN,NaN,NaN,NaN
2015/03/01,0.760,0.056,0.686,0.047,0.700,0.044,NaN,NaN,NaN,NaN
2015/04/01,0.684,0.060,0.707,0.047,0.701,0.044,NaN,NaN,NaN,NaN
2015/05/01,0.702,0.057,0.736,0.047,0.701,0.044,NaN,NaN,NaN,NaN
2015/06/01,0.711,0.056,0.765,0.047,0.705,0.044,NaN,NaN,NaN,NaN
2015/07/01,0.645,0.056,0.785,0.047,0.706,0.044,NaN,NaN,NaN,NaN
2015/08/01,0.710,0.054,0.814,0.047,0.707,0.044,NaN,NaN,NaN,NaN
2015/09/01,0.733,0.051,0.844,0.048,0.710,0.044,NaN,NaN,NaN,NaN
2015/10/01,0.901,0.056,0.869,0.048,0.715,0.044,NaN,NaN,NaN,NaN
2015/11/01,0.855,0.054,0.878,0.048,0.717,0.044,NaN,NaN,NaN,NaN
2015/12/01,1.022,0.058,0.878,0.048,0.718,0.044,NaN,NaN,NaN,NaN
2016/01/01,0.974,0.058,0.884,0.047,0.720,0.044,NaN,NaN,NaN,NaN
2016/02/01,1.102,0.056,0.895,0.047,0.720,0.044,NaN,NaN,NaN,NaN
2016/03/01,1.126,0.061,0.893,0.047,0.720,0.044,NaN,NaN,NaN,NaN
2016/04/01,0.986,0.060,0.876,0.047,0.724,0.044,NaN,NaN,NaN,NaN
2016/05/01,0.811,0.057,0.861,0.047,0.723,0.044,NaN,NaN,NaN,NaN
2016/06/01,0.705,0.056,0.838,0.047,0.725,0.044,NaN,NaN,NaN,NaN
2016/07/01,0.722,0.052,0.828,0.047,0.728,0.044,NaN,NaN,NaN,NaN
2016/08/01,0.844,0.053,0.815,0.046,0.735,0.044,NaN,NaN,NaN,NaN
2016/09/01,0.704,0.049,0.803,0.046,0.740,0.044,NaN,NaN,NaN,NaN
2016/10/01,0.699,0.053,0.788,0.046,0.743,0.044,NaN,NaN,NaN,NaN
2016/11/01,0.676,0.057,0.786,0.046,0.742,0.044,NaN,NaN,NaN,NaN
2016/12/01,0.741,0.060,0.779,0.046,0.743,0.044,NaN,NaN,NaN,NaN
2017/01/01,0.860,0.058,0.774,0.047,0.747,0.044,NaN,NaN,NaN,NaN
2017/02/01,0.940,0.053,0.763,0.047,0.747,0.044,NaN,NaN,NaN,NaN
2017/03/01,0.982,0.057,0.751,0.047,0.748,0.044,NaN,NaN,NaN,NaN
2017/04/01,0.812,0.061,0.750,0.047,NaN,NaN,NaN,NaN,NaN,NaN
2017/05/01,0.788,0.054,0.744,0.048,NaN,NaN,NaN,NaN,NaN,NaN
2017/06/01,0.619,0.058,0.739,0.048,NaN,NaN,NaN,NaN,NaN,NaN
2017/07/01,0.662,0.055,0.721,0.048,NaN,NaN,NaN,NaN,NaN,NaN
2017/08/01,0.713,0.057,0.695,0.048,NaN,NaN,NaN,NaN,NaN,NaN
2017/09/01,0.552,0.058,0.674,0.048,NaN,NaN,NaN,NaN,NaN,NaN
2017/10/01,0.691,0.060,0.669,0.048,NaN,NaN,NaN,NaN,NaN,NaN
2017/11/01,0.601,0.067,0.659,0.048,NaN,NaN,NaN,NaN,NaN,NaN
2017/12/01,0.690,0.064,0.659,0.048,NaN,NaN,NaN,NaN,NaN,NaN
2018/01/01,0.642,0.055,0.656,0.047,NaN,NaN,NaN,NaN,NaN,NaN
2018/02/01,0.619,0.054,0.648,0.047,NaN,NaN,NaN,NaN,NaN,NaN
2018/03/01,0.729,0.056,0.651,0.047,NaN,NaN,NaN,NaN,NaN,NaN
2018/04/01,0.760,0.055,0.657,0.047,NaN,NaN,NaN,NaN,NaN,NaN
2018/05/01,0.663,0.063,0.659,0.047,NaN,NaN,NaN,NaN,NaN,NaN
2018/06/01,0.622,0.052,0.663,0.046,NaN,NaN,NaN,NaN,NaN,NaN
2018/07/01,0.632,0.050,0.677,0.046,NaN,NaN,NaN,NaN,NaN,NaN
2018/08/01,0.617,0.056,0.690,0.046,NaN,NaN,NaN,NaN,NaN,NaN
2018/09/01,0.585,0.056,0.711,0.046,NaN,NaN,NaN,NaN,NaN,NaN
2018/10/01,0.756,0.054,0.721,0.046,NaN,NaN,NaN,NaN,NaN,NaN
2018/11/01,0.633,0.055,0.723,0.045,NaN,NaN,NaN,NaN,NaN,NaN
2018/12/01,0.738,0.059,0.729,0.045,NaN,NaN,NaN,NaN,NaN,NaN
2019/01/01,0.805,0.056,0.738,0.046,NaN,NaN,NaN,NaN,NaN,NaN
2019/02/01,0.771,0.055,0.749,0.046,NaN,NaN,NaN,NaN,NaN,NaN
2019/03/01,0.986,0.057,0.761,0.046,NaN,NaN,NaN,NaN,NaN,NaN
2019/04/01,0.883,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019/05/01,0.687,0.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019/06/01,0.687,0.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019/07/01,0.745,0.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019/08/01,0.744,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019/09/01,0.733,0.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
